       Stat Kenn   Abfluss     Sohle     h_WSP       hen      h_BV    Boe_li    Boe_re     v_m  tau_fl      Q_li      Q_fl      Q_re lamb_li lamb_fl lamb_re      f_li      f_fl      f_re     br_li     br_fl     br_re    WehrOK  BrueckOK  BrueckUK   BrueckB    RohrDN   AlphaIW   AlphaEW    I_Reib
         km    -     m^3/s       mNN       mNN       mNN       mNN       mNN       mNN     m/s   N/m^2     m^3/s     m^3/s     m^3/s       -       -       -       m^2       m^2         m         m         m         m       mNN       mNN       mNN         m         m         -         -         -
    21.6870    n     5.500     8.064     9.264     9.290     9.379     9.497     9.379   0.705    4.25     0.075     5.393     0.032  0.0646  0.0649  0.0952     0.200     7.452     0.145     0.455     7.091     0.909  -999.999  -999.999  -999.999  -999.999  -999.999   1.01769   1.04166   0.00050
    21.7780    n     5.500     7.647     9.345     9.371     9.264     9.264     9.737   0.712    4.65     0.169     5.280     0.051  0.0784  0.0624  0.0960     0.682     6.837     0.209     4.895     4.937     0.876  -999.999  -999.999  -999.999  -999.999  -999.999   1.06537   1.15528   0.00050
    20.9600    n     5.750     7.557     8.853     8.882     9.409     9.409     9.558   0.755    3.91     0.009     5.734     0.008  0.0794  0.0541  0.1028     0.042     7.540     0.039     0.176     8.280     0.171  -999.999  -999.999  -999.999  -999.999  -999.999   1.00591   1.01336   0.00050
    20.9700    n     5.750     7.676     8.801     8.828     9.556     9.556     9.677   0.726    3.77     0.000     5.750     0.000  0.0000  0.0573  0.0000     0.000     7.923     0.002     0.000     9.016     0.005  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    20.9770    n     5.750     7.451     8.867     8.900     9.152     9.152     9.473   0.808    4.41     0.033     5.693     0.024  0.0814  0.0519  0.1054     0.125     6.905     0.089     0.784     6.333     0.426  -999.999  -999.999  -999.999  -999.999  -999.999   1.01481   1.03443   0.00050
    21.1140    n     5.750     7.750     8.883     8.913     8.740     8.740     9.277   0.771    4.16     0.049     5.676     0.024  0.0911  0.0521  0.1034     0.258     7.103     0.096     2.950     6.779     0.323  -999.999  -999.999  -999.999  -999.999  -999.999   1.02789   1.06363   0.00050
    21.2570    n     5.750     7.731     9.035     9.065     9.007     9.007     9.326   0.768    4.34     0.008     5.468     0.286  0.0609  0.0520  0.1148     0.052     6.690     0.750     1.213     5.471     1.382  -999.999  -999.999  -999.999  -999.999  -999.999   1.04226   1.10415   0.00050
    21.4450    n     5.750     8.038     9.233     9.254     9.013     9.013     9.187   0.643    4.06     0.491     5.025     0.236  0.0956  0.0570  0.0508     1.574     6.656     0.719     6.507     5.778     4.738  -999.999  -999.999  -999.999  -999.999  -999.999   1.11598   1.29961   0.00050
    21.4500    n     5.750     8.010     9.070     9.100     9.126     9.126     9.126   0.767    4.08     0.000     5.750     0.000  0.0000  0.0555  0.0000     0.000     7.501     0.000     0.000     8.155     0.000  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    21.4530    n     5.750     7.995     9.143     9.170     9.161     9.161     9.184   0.731    4.17     0.088     5.482     0.180  0.1148  0.0540  0.1065     0.345     6.979     0.543     1.609     6.415     2.002  -999.999  -999.999  -999.999  -999.999  -999.999   1.04864   1.11940   0.00050
    21.5530    n     5.750     8.004     9.147     9.177     9.305     9.305     9.475   0.770    4.16     0.055     5.652     0.043  0.0873  0.0515  0.1042     0.283     7.030     0.157     2.916     6.556     0.410  -999.999  -999.999  -999.999  -999.999  -999.999   1.03463   1.07947   0.00050
    21.6800    n     5.750     8.056     9.251     9.279     9.446     9.460     9.446   0.734    4.25     0.006     5.687     0.057  0.0985  0.0606  0.1010     0.032     7.589     0.208     0.292     7.032     0.877  -999.999  -999.999  -999.999  -999.999  -999.999   1.01414   1.03313   0.00050
    21.6850    n     5.750     7.968     9.291     9.318     8.292     9.469     8.292   0.737    4.46     0.000     5.697     0.053  0.0000  0.0636  0.0985     0.000     7.609     0.196     0.000     6.490     0.392  -999.999  -999.999  -999.999  -999.999  -999.999   1.01109   1.02618   0.00050
    21.6870    n     5.750     8.064     9.294     9.320     9.379     9.497     9.379   0.714    4.34     0.081     5.629     0.040  0.0647  0.0643  0.0962     0.213     7.661     0.173     0.468     7.091     1.017  -999.999  -999.999  -999.999  -999.999  -999.999   1.01941   1.04580   0.00050
    21.7780    n     5.750     7.647     9.378     9.404     9.264     9.264     9.737   0.711    4.72     0.225     5.464     0.061  0.0825  0.0620  0.0968     0.849     7.002     0.240     5.083     4.937     0.964  -999.999  -999.999  -999.999  -999.999  -999.999   1.07409   1.17848   0.00050
    20.9600    n     6.000     7.557     8.878     8.908     9.409     9.409     9.558   0.766    3.99     0.010     5.981     0.009  0.0797  0.0535  0.1029     0.046     7.742     0.043     0.185     8.280     0.180  -999.999  -999.999  -999.999  -999.999  -999.999   1.00636   1.01438   0.00050
    20.9700    n     6.000     7.676     8.825     8.853     9.556     9.556     9.677   0.737    3.86     0.000     6.000     0.000  0.0000  0.0568  0.0000     0.000     8.139     0.002     0.000     9.016     0.005  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    20.9770    n     6.000     7.451     8.897     8.931     9.152     9.152     9.473   0.817    4.49     0.041     5.931     0.028  0.0819  0.0514  0.1059     0.150     7.094     0.103     0.863     6.333     0.468  -999.999  -999.999  -999.999  -999.999  -999.999   1.01661   1.03877   0.00050
    21.1140    n     6.000     7.750     8.910     8.941     8.740     8.740     9.277   0.775    4.24     0.069     5.903     0.028  0.0953  0.0517  0.1037     0.346     7.288     0.105     3.465     6.779     0.376  -999.999  -999.999  -999.999  -999.999  -999.999   1.03399   1.07808   0.00050
    21.2570    n     6.000     7.731     9.069     9.099     9.007     9.007     9.326   0.770    4.43     0.016     5.688     0.309  0.0835  0.0518  0.1152     0.116     6.877     0.798     2.517     5.471     1.426  -999.999  -999.999  -999.999  -999.999  -999.999   1.04962   1.12137   0.00050
    21.4450    n     6.000     8.038     9.263     9.283     9.013     9.013     9.187   0.632    4.14     0.568     5.122     0.310  0.0924  0.0589  0.0504     1.775     6.830     0.892     6.876     5.778     6.766  -999.999  -999.999  -999.999  -999.999  -999.999   1.12397   1.32228   0.00050
    21.4500    n     6.000     8.010     9.096     9.127     9.126     9.126     9.126   0.778    4.16     0.000     6.000     0.000  0.0000  0.0550  0.0000     0.000     7.711     0.000     0.000     8.180     0.000  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    21.4530    n     6.000     7.995     9.169     9.177     9.161     9.161     9.184   0.402    2.74     1.270     4.568     0.162  0.0978  0.0537  0.1068     7.195     7.145     0.596    59.725     6.415     2.097  -999.999  -999.999  -999.999  -999.999  -999.999   1.35776   2.08437   0.00050
    21.5530    n     6.000     8.004     9.175     9.205     9.305     9.305     9.475   0.774    4.24     0.074     5.879     0.047  0.0931  0.0511  0.1044     0.373     7.213     0.169     3.509     6.556     0.425  -999.999  -999.999  -999.999  -999.999  -999.999   1.04156   1.09578   0.00050
    21.6800    n     6.000     8.056     9.281     9.309     9.446     9.460     9.446   0.743    4.34     0.008     5.925     0.066  0.0985  0.0601  0.1019     0.041     7.796     0.235     0.331     7.032     0.949  -999.999  -999.999  -999.999  -999.999  -999.999   1.01567   1.03680   0.00050
    21.6850    n     6.000     7.968     9.324     9.352     8.292     9.469     8.292   0.747    4.55     0.000     5.943     0.057  0.0000  0.0630  0.0985     0.000     7.824     0.209     0.000     6.490     0.405  -999.999  -999.999  -999.999  -999.999  -999.999   1.01150   1.02716   0.00050
    21.6870    n     6.000     8.064     9.323     9.350     9.379     9.497     9.379   0.723    4.43     0.087     5.864     0.049  0.0649  0.0638  0.0969     0.227     7.867     0.204     0.482     7.091     1.122  -999.999  -999.999  -999.999  -999.999  -999.999   1.02114   1.05000   0.00050
    21.7780    n     6.000     7.647     9.411     9.436     9.264     9.264     9.737   0.710    4.78     0.286     5.643     0.071  0.0858  0.0616  0.0973     1.017     7.160     0.272     5.453     4.937     1.048  -999.999  -999.999  -999.999  -999.999  -999.999   1.08110   1.19794   0.00050
    20.9600    n     6.250     7.557     8.902     8.933     9.409     9.409     9.558   0.777    4.08     0.011     6.229     0.010  0.0800  0.0530  0.1031     0.051     7.942     0.047     0.194     8.280     0.189  -999.999  -999.999  -999.999  -999.999  -999.999   1.00681   1.01541   0.00050
    20.9700    n     6.250     7.676     8.848     8.877     9.556     9.556     9.677   0.748    3.94     0.000     6.250     0.000  0.0000  0.0563  0.0000     0.000     8.351     0.002     0.000     9.017     0.005  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    20.9770    n     6.250     7.451     8.926     8.961     9.152     9.152     9.473   0.825    4.58     0.051     6.166     0.033  0.0824  0.0511  0.1067     0.177     7.282     0.118     0.940     6.333     0.542  -999.999  -999.999  -999.999  -999.999  -999.999   1.01827   1.04285   0.00050
    21.1140    n     6.250     7.750     8.937     8.968     8.740     8.740     9.277   0.778    4.32     0.093     6.126     0.031  0.0985  0.0513  0.1041     0.445     7.469     0.116     3.967     6.779     0.434  -999.999  -999.999  -999.999  -999.999  -999.999   1.04030   1.09324   0.00050
    21.2570    n     6.250     7.731     9.103     9.133     9.007     9.007     9.326   0.769    4.50     0.033     5.897     0.335  0.0962  0.0517  0.1160     0.222     7.061     0.848     3.799     5.471     1.538  -999.999  -999.999  -999.999  -999.999  -999.999   1.05938   1.14467   0.00050
    21.4450    n     6.250     8.038     9.283     9.301     9.013     9.013     9.187   0.595    2.99     0.526     3.689     2.034  0.0937  0.0848  0.0325     1.918     6.948     1.641     7.129     5.778    39.213  -999.999  -999.999  -999.999  -999.999  -999.999   1.15570   1.40214   0.00050
    21.4500    n     6.250     8.010     9.121     9.153     9.126     9.126     9.126   0.789    4.25     0.000     6.250     0.000  0.0000  0.0546  0.0000     0.000     7.918     0.000     0.000     8.204     0.000  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    21.4530    n     6.250     7.995     9.170     9.179     9.161     9.161     9.184   0.415    2.95     1.340     4.741     0.169  0.0979  0.0537  0.1068     7.303     7.157     0.600    60.040     6.415     2.104  -999.999  -999.999  -999.999  -999.999  -999.999   1.35921   2.09146   0.00050
    21.5530    n     6.250     8.004     9.203     9.234     9.305     9.305     9.475   0.776    4.32     0.098     6.100     0.052  0.0976  0.0509  0.1046     0.480     7.398     0.181     4.109     6.556     0.514  -999.999  -999.999  -999.999  -999.999  -999.999   1.04891   1.11344   0.00050
    21.6800    n     6.250     8.056     9.310     9.339     9.446     9.460     9.446   0.752    4.42     0.011     6.163     0.076  0.0985  0.0596  0.1027     0.052     8.001     0.264     0.370     7.032     1.021  -999.999  -999.999  -999.999  -999.999  -999.999   1.01722   1.04055   0.00050
    21.6850    n     6.250     7.968     9.356     9.385     8.292     9.469     8.292   0.757    4.63     0.000     6.188     0.062  0.0000  0.0625  0.0985     0.000     8.036     0.223     0.000     6.491     0.418  -999.999  -999.999  -999.999  -999.999  -999.999   1.01191   1.02813   0.00050
    21.6870    n     6.250     8.064     9.351     9.379     9.379     9.497     9.379   0.731    4.51     0.094     6.097     0.059  0.0651  0.0632  0.0974     0.241     8.070     0.238     0.495     7.091     1.226  -999.999  -999.999  -999.999  -999.999  -999.999   1.02288   1.05425   0.00050
    21.7780    n     6.250     7.647     9.441     9.467     9.264     9.264     9.737   0.710    4.84     0.353     5.815     0.082  0.0812  0.0613  0.0977     1.191     7.312     0.306     5.870     4.937     1.128  -999.999  -999.999  -999.999  -999.999  -999.999   1.08847   1.21834   0.00050
    20.9600    n     6.500     7.557     8.926     8.957     9.409     9.409     9.558   0.788    4.16     0.012     6.476     0.011  0.0818  0.0525  0.1033     0.056     8.139     0.052     0.261     8.280     0.198  -999.999  -999.999  -999.999  -999.999  -999.999   1.00723   1.01638   0.00050
    20.9700    n     6.500     7.676     8.872     8.901     9.556     9.556     9.677   0.759    4.02     0.000     6.500     0.000  0.0000  0.0558  0.0000     0.000     8.561     0.002     0.000     9.017     0.005  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    20.9770    n     6.500     7.451     8.956     8.991     9.152     9.152     9.473   0.833    4.66     0.061     6.401     0.039  0.0831  0.0507  0.1074     0.205     7.468     0.134     1.017     6.333     0.614  -999.999  -999.999  -999.999  -999.999  -999.999   1.01990   1.04688   0.00050
    21.1140    n     6.500     7.750     8.963     8.994     8.740     8.740     9.277   0.781    4.39     0.121     6.344     0.035  0.1011  0.0510  0.1044     0.555     7.645     0.128     4.456     6.779     0.490  -999.999  -999.999  -999.999  -999.999  -999.999   1.04673   1.10894   0.00050
    21.2570    n     6.500     7.731     9.135     9.165     9.007     9.007     9.326   0.764    4.58     0.060     6.096     0.362  0.1019  0.0516  0.1168     0.367     7.240     0.900     5.047     5.471     1.658  -999.999  -999.999  -999.999  -999.999  -999.999   1.07093   1.17288   0.00050
    21.4450    n     6.500     8.038     8.582     8.823     9.013     9.013     9.187   2.173   43.00     0.018     6.420     0.069  0.0985  0.0699  0.1033     0.027     2.895     0.069     0.142     5.778     0.326  -999.999  -999.999  -999.999  -999.999  -999.999   1.01364   1.03238   0.00050
    21.4500    n     6.500     8.010     9.146     9.179     9.126     9.126     9.126   0.800    4.33     0.000     6.500     0.000  0.0000  0.0541  0.0000     0.000     8.121     0.000     0.000     8.208     0.000  -999.999  -999.999  -999.999  -999.999  -999.999   1.00000   1.00000   0.00050
    21.4530    n     6.500     7.995     9.166     9.176     9.161     9.161     9.184   0.440    3.27     1.352     4.973     0.175  0.0976  0.0538  0.1068     7.054     7.130     0.591    59.309     6.415     2.088  -999.999  -999.999  -999.999  -999.999  -999.999   1.35583   2.07498   0.00050
    21.5530    n     6.500     8.004     9.234     9.265     9.305     9.305     9.475   0.772    4.41     0.132     6.303     0.065  0.1013  0.0513  0.1049     0.618     7.602     0.205     4.771     6.556     0.983  -999.999  -999.999  -999.999  -999.999  -999.999   1.05603   1.13134   0.00050
    21.6800    n     6.500     8.056     9.339     9.368     9.446     9.460     9.446   0.759    4.51     0.014     6.399     0.087  0.0985  0.0592  0.1034     0.064     8.202     0.294     0.685     7.032     1.092  -999.999  -999.999  -999.999  -999.999  -999.999   1.01873   1.04426   0.00050
