  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 41.72000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  366.1320       7.5350         581.7400      521.0000     1.068270    -0.1282459D+01     0.2014269D+00     0.1253994D-03
  366.2410       7.6440         598.3750      541.0000     1.067250    -0.9951219D+00     0.3032164D+00     0.2842237D-04
  366.3480       7.7510         614.7310      561.0000     1.066160    -0.6339138D+00     0.3975560D+00    -0.1871374D-04
  366.4530       7.8560         630.8410      581.0000     1.065040    -0.2561828D+00     0.4458446D+00    -0.4060792D-04
  366.5570       7.9600         646.7150      601.0000     1.063910     0.2630758D+00     0.6059418D+00    -0.5771922D-04
  366.6580       8.0610         662.3610      621.0000     1.062760     0.5791122D+00     0.4539553D+00    -0.3141994D-04
  366.7580       8.1610         677.8030      641.0000     1.061620     0.9638188D+00     0.3478960D+00    -0.1085782D-04
  366.8560       8.2590         693.0490      661.0000     1.060490     0.1232565D+01     0.5889994D-01     0.1520222D-04
  366.9530       8.3560         708.1020      681.0000     1.059390     0.1523231D+01    -0.2410133D+00     0.1303759D-04
  367.0430       8.4460         722.2400      700.0000     1.058360     0.1595009D+01    -0.8107149D+00     0.7480912D-05
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 45.80000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  359.3880       0.4780           7.5000        1.0000     1.000000    -0.5697526D+00    -0.1890763D+01     0.6080801D-06
  360.6940       1.7840          53.0130       21.0000     1.000000     0.4294281D+01     0.6016740D+01    -0.1074841D-04
  361.3700       2.4600          83.0840       41.0000     1.000000    -0.1526542D+01     0.1684530D+01     0.3991247D-04
  361.9030       2.9930         108.8920       61.0000     1.000000    -0.4535192D+01    -0.2195338D+01    -0.6072683D-04
  362.3720       3.4620         133.0700       81.0000     1.000000    -0.4357880D+01    -0.3969763D+01     0.4284840D-04
  362.7680       3.8580         154.5350      101.0000     1.000620    -0.1406842D+01    -0.4956117D+01    -0.1189371D-04
  363.1230       4.2130         174.6330      121.0000     1.002670     0.3724472D+01    -0.4689508D+01    -0.2238184D-02
  363.5260       4.6160         205.6010      141.0000     1.027260     0.5450064D+01     0.2380984D+01     0.4700816D-02
  363.7930       4.8830         231.3140      161.0000     1.047160     0.3820756D+01     0.2861470D+01     0.1303419D-03
  364.0220       5.1120         254.8240      181.0000     1.058340     0.2500024D+01     0.2121887D+01    -0.1005898D-02
  364.2400       5.3300         278.4100      201.0000     1.065340     0.1329131D+01     0.1956283D+01    -0.8253732D-03
  364.4430       5.5330         301.3470      221.0000     1.069950     0.3657311D+00     0.1771340D+01    -0.6168019D-03
  364.6320       5.7220         323.7390      241.0000     1.072940    -0.6496318D+00     0.1407018D+01    -0.5645898D-03
  364.8120       5.9020         345.5250      261.0000     1.074620    -0.1291401D+01     0.1186264D+01    -0.4975930D-03
  364.9820       6.0720         366.7420      281.0000     1.075200    -0.1873263D+01     0.8424026D+00    -0.3388212D-03
  365.1450       6.2350         387.4800      301.0000     1.075220    -0.2256747D+01     0.5854541D+00    -0.3800738D-03
  365.3000       6.3900         407.7030      321.0000     1.074690    -0.2644543D+01     0.1770231D+00    -0.4466909D-03
  365.4500       6.5400         427.2760      341.0000     1.073440    -0.2613476D+01    -0.1028670D+00    -0.2337935D-03
  365.5950       6.6850         446.2870      361.0000     1.071750    -0.2327622D+01    -0.3287257D+00     0.9031018D-04
  365.7350       6.8250         464.7790      381.0000     1.069780    -0.1900184D+01    -0.5737269D+00     0.4614652D-03
  365.8710       6.9610         482.8210      401.0000     1.067720    -0.1326556D+01    -0.7614228D+00     0.7575447D-03
  366.0040       7.0940         500.4680      421.0000     1.065620    -0.5766584D+00    -0.7960237D+00     0.9796247D-03
  366.1330       7.2230         517.7300      441.0000     1.063520     0.1533566D+00    -0.8766445D+00     0.1157092D-02
  366.2590       7.3490         534.8110      461.0000     1.061700     0.7548747D+00    -0.8969491D+00     0.1042685D-02
  366.3820       7.4720         551.8040      481.0000     1.060280     0.1095816D+01    -0.8978006D+00     0.5564914D-03
  366.5030       7.5930         568.5000      501.0000     1.058860     0.1490704D+01    -0.7507850D+00     0.1175941D-03
  366.6210       7.7110         584.9270      521.0000     1.057470     0.1737634D+01    -0.6559336D+00    -0.2588422D-03
  366.7370       7.8270         601.1090      541.0000     1.056130     0.1923714D+01    -0.4758726D+00    -0.5821035D-03
  366.8500       7.9400         617.0430      561.0000     1.054790     0.1883502D+01    -0.4166770D+00    -0.7663085D-03
  366.9610       8.0510         632.7590      581.0000     1.053500     0.1702866D+01    -0.3321988D+00    -0.8569610D-03
  367.0710       8.1610         648.2640      601.0000     1.052270     0.1489908D+01    -0.6203811D-01    -0.8582367D-03
  367.1790       8.2690         663.5770      621.0000     1.051070     0.1063247D+01     0.1893035D+00    -0.7129471D-03
  367.2840       8.3740         678.7000      641.0000     1.049940     0.2652910D+00     0.2050053D+00    -0.4421201D-03
  367.3890       8.4790         693.6590      661.0000     1.048860    -0.5408749D+00     0.5375157D+00    -0.3849933D-04
  367.4920       8.5820         708.4580      681.0000     1.047850    -0.1650017D+01     0.7850067D+00     0.5033911D-03
  367.5880       8.6780         722.3700      700.0000     1.046940    -0.2998190D+01     0.9209288D+00     0.1166481D-02
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 45.90000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  359.8030       0.5020           7.2580        1.0000     1.000000    -0.9503509D-13    -0.3750444D-11     0.2220446D-14
  361.1520       1.8510          52.3900       21.0000     1.000000     0.3339551D-12     0.2223643D-10    -0.5218048D-14
  361.8700       2.5690          82.7690       41.0000     1.000000    -0.1051603D-11    -0.4141043D-10     0.4884981D-14
  362.3950       3.0940         107.3320       61.0000     1.001940     0.1264766D-11     0.2938805D-10    -0.1554312D-14
  362.9550       3.6540         136.2620       81.0000     1.007150    -0.4547474D-12    -0.6309619D-11     0.1032083D-01
  363.0020       3.7010         198.6510      101.0000     1.026090     0.2355395D+00     0.1965812D+01    -0.7539902D-02
  363.1770       3.8760         216.5680      121.0000     1.026050     0.9112647D-01    -0.2607657D+01    -0.4007045D-02
  363.4180       4.1170         242.3100      141.0000     1.027450    -0.2965728D+00    -0.2744400D+00    -0.1788879D-02
  363.6260       4.3250         265.1240      161.0000     1.028600    -0.4567101D+00     0.1004164D+00    -0.7343550D-03
  363.8210       4.5200         286.9080      181.0000     1.028840    -0.3935361D+00     0.1931069D+00     0.4712843D-03
  364.0070       4.7060         307.9350      201.0000     1.028680    -0.6409733D-01     0.2996676D+00     0.1562240D-02
  364.1840       4.8830         328.2000      221.0000     1.028430     0.4368648D+00     0.3217796D+00     0.2378136D-02
  364.3530       5.0520         348.0450      241.0000     1.028630     0.8001685D+00     0.2733581D+00     0.2493570D-02
  364.5160       5.2150         368.0660      261.0000     1.029990     0.6035394D+00     0.3078392D+00     0.1281339D-02
  364.6710       5.3700         387.6690      281.0000     1.031420     0.1396659D+00     0.9304770D-01    -0.1115504D-03
  364.8220       5.5210         406.8900      301.0000     1.032280    -0.1804341D+00     0.6499282D-01    -0.1002150D-02
  364.9680       5.6670         425.5380      321.0000     1.032610    -0.3257538D+00     0.3592424D-01    -0.1401550D-02
  365.1090       5.8080         443.6770      341.0000     1.032520    -0.3940809D+00    -0.5764578D-01    -0.1398982D-02
  365.2460       5.9450         461.3910      361.0000     1.032200    -0.3698042D+00    -0.1319074D+00    -0.1171321D-02
  365.3790       6.0780         478.7330      381.0000     1.031800    -0.3299336D+00    -0.2379958D+00    -0.8601763D-03
  365.5090       6.2080         495.7350      401.0000     1.031330    -0.1959612D+00    -0.2713769D+00    -0.4718353D-03
  365.6350       6.3340         512.2790      421.0000     1.030840    -0.9517181D-04    -0.4304927D+00    -0.5445383D-04
  365.7610       6.4600         528.8250      441.0000     1.030360     0.3165515D+00    -0.1130998D+00     0.3586130D-03
  365.8820       6.5810         545.2160      461.0000     1.030310     0.2289825D+00    -0.1586867D+00     0.3469281D-03
  366.0010       6.7000         561.4760      481.0000     1.030390     0.1028762D+00    -0.1164835D+00     0.2042465D-03
  366.1180       6.8170         577.4730      501.0000     1.030360     0.6056555D-01    -0.1396622D-01     0.1646666D-03
  366.2330       6.9320         593.2360      521.0000     1.030260     0.6408121D-01     0.1215087D+00     0.1812520D-03
  366.3450       7.0440         608.7490      541.0000     1.030130    -0.1700761D-01     0.8306239D-01     0.2073398D-03
  366.4560       7.1550         624.0990      561.0000     1.029920    -0.1797989D-02     0.2005107D+00     0.2828749D-03
  366.5650       7.2640         639.2270      581.0000     1.029690     0.2412474D-01     0.2708783D+00     0.3400664D-03
  366.6720       7.3710         654.1630      601.0000     1.029450     0.2415896D-01     0.2684169D+00     0.3601597D-03
  366.7770       7.4760         668.9300      621.0000     1.029220    -0.3079870D-01     0.1680084D+00     0.3144239D-03
  366.8810       7.5800         683.5030      641.0000     1.028990     0.1945654D-01     0.1384657D+00     0.2006266D-03
  366.9830       7.6820         697.9520      661.0000     1.028770    -0.4023390D-01    -0.3248991D-01     0.2526859D-05
  367.0840       7.7830         712.2510      681.0000     1.028550    -0.4704749D-01    -0.1703615D+00    -0.2835070D-03
  367.1790       7.8780         725.6890      700.0000     1.028340    -0.3836881D-02    -0.2901921D+00    -0.6454169D-03
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 46.00000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  360.1680       0.3110           8.0380        1.0000     1.000000     0.7460699D-13    -0.4685141D-13    -0.1110223D-15
  361.3530       1.4960          57.2040       21.0000     1.000000    -0.6750156D-12     0.2060574D-12     0.2220446D-15
  361.9880       2.1310          90.6430       41.0000     1.003520     0.9947598D-12    -0.2557954D-12    -0.2220446D-15
  362.5140       2.6570         125.1800       61.0000     1.010440    -0.4121148D-12     0.9947598D-13     0.2793546D-02
  362.7460       2.8890         198.9720       81.0000     1.023910     0.1013636D+00     0.1221992D+02    -0.6896587D-03
  362.7480       2.8910         199.2050      101.0000     1.024010     0.9745893D-01    -0.7551434D+01    -0.7189527D-03
  362.9410       3.0840         221.4380      121.0000     1.031090     0.1010572D+00    -0.5743436D+01    -0.2050355D-02
  363.1530       3.2960         246.3710      141.0000     1.035170    -0.6825791D-01    -0.2109531D+01    -0.1938591D-02
  363.3510       3.4940         270.0440      161.0000     1.036840    -0.2378963D+00     0.4068561D-02    -0.1274012D-02
  363.5360       3.6790         292.4670      181.0000     1.036720    -0.3324434D+00     0.9674290D+00    -0.2244193D-04
  363.7110       3.8540         313.9860      201.0000     1.036270    -0.3739553D+00     0.1263682D+01     0.8086541D-03
  363.8780       4.0210         334.7360      221.0000     1.035680    -0.2856067D+00     0.1204406D+01     0.1321525D-02
  364.0380       4.1810         354.8310      241.0000     1.034900    -0.8808185D-01     0.9480695D+00     0.1763927D-02
  364.1920       4.3350         374.3950      261.0000     1.034230     0.1913001D+00     0.6294443D+00     0.1971961D-02
  364.3410       4.4840         393.4620      281.0000     1.033670     0.6199407D+00     0.3719244D+00     0.2037951D-02
  364.4850       4.6280         412.2090      301.0000     1.033370     0.9939918D+00     0.1563787D+00     0.1876502D-02
  364.6240       4.7670         430.9990      321.0000     1.034000     0.9220383D+00    -0.5304068D-01     0.8586506D-03
  364.7580       4.9010         449.8340      341.0000     1.035180     0.3728397D+00    -0.3049852D+00    -0.6132296D-03
  364.8880       5.0310         468.2740      361.0000     1.036030    -0.1040323D+00    -0.5027334D+00    -0.1652246D-02
  365.0140       5.1570         486.2880      381.0000     1.036520    -0.5019522D+00    -0.6964835D+00    -0.2228890D-02
  365.1380       5.2810         503.9340      401.0000     1.036680    -0.6189075D+00    -0.6128453D+00    -0.2380702D-02
  365.2580       5.4010         521.1660      421.0000     1.036530    -0.7111932D+00    -0.6208224D+00    -0.2140068D-02
  365.3740       5.5170         537.9050      441.0000     1.036220    -0.7233724D+00    -0.7818781D+00    -0.1675636D-02
  365.4890       5.6320         554.4890      461.0000     1.035840    -0.5778251D+00    -0.6262064D+00    -0.1092687D-02
  365.6020       5.7450         570.7980      481.0000     1.035410    -0.3130551D+00    -0.3615627D+00    -0.4338548D-03
  365.7120       5.8550         586.8320      501.0000     1.034930    -0.9222263D-01    -0.2134672D+00     0.2749097D-03
  365.8210       5.9640         602.6330      521.0000     1.034450     0.3236451D+00     0.1430758D+00     0.9623799D-03
  365.9280       6.0710         618.3840      541.0000     1.034010     0.5899712D+00     0.4846917D+00     0.1559848D-02
  366.0320       6.1750         634.1990      561.0000     1.034170     0.4279199D+00     0.5745637D+00     0.1479887D-02
  366.1350       6.2780         649.8300      581.0000     1.034270     0.3731127D+00     0.7573954D+00     0.1357194D-02
  366.2360       6.3790         665.2550      601.0000     1.034280     0.2844839D+00     0.8002867D+00     0.1194007D-02
  366.3350       6.4780         680.4830      621.0000     1.034250     0.1406753D+00     0.6630156D+00     0.9146134D-03
  366.4330       6.5760         695.5270      641.0000     1.034200     0.6993442D-01     0.5100014D+00     0.4684085D-03
  366.5290       6.6720         710.3590      661.0000     1.034060    -0.6319473D-01     0.1033085D+00    -0.9622841D-04
  366.6240       6.7670         725.0020      681.0000     1.033870    -0.1389077D+00    -0.3877823D+00    -0.8527332D-03
  366.7120       6.8550         738.7470      700.0000     1.033670    -0.3788286D+00    -0.1235451D+01    -0.1783677D-02
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 46.01600000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  360.0590       0.3360           8.0620        1.0000     1.000000    -0.4121148D-12     0.1776357D-14     0.1776357D-14
  361.2050       1.4820          58.3310       21.0000     1.000000     0.2131628D-11     0.0000000D+00    -0.8437695D-14
  361.7680       2.0450          88.8800       41.0000     1.002570    -0.2629008D-11    -0.4834357D+01     0.8881784D-14
  362.3280       2.6050         123.1840       61.0000     1.005880     0.8952838D-12     0.8628299D+01    -0.2886580D-14
  362.6630       2.9400         205.2440       81.0000     1.017950     0.3307170D+00     0.1818867D+02     0.1455966D-02
  362.6610       2.9380         205.0350      101.0000     1.017870     0.3112633D+00    -0.2005386D+01     0.1481953D-02
  362.7840       3.0610         219.4960      121.0000     1.022770     0.7326357D-01    -0.9713677D+01    -0.1857607D-03
  362.9910       3.2680         244.5010      141.0000     1.028900    -0.2164222D+00    -0.7493661D+01    -0.1281487D-02
  363.1780       3.4550         267.7710      161.0000     1.033060    -0.3461469D+00    -0.5929042D+01    -0.1321997D-02
  363.3570       3.6340         290.5510      181.0000     1.035990    -0.2814123D+00    -0.4099966D+01    -0.6808454D-03
  363.5250       3.8020         312.6410      201.0000     1.038420    -0.3374964D+00    -0.2652563D+01    -0.8292562D-04
  363.6870       3.9640         334.1920      221.0000     1.040690    -0.1204504D+00    -0.1159707D+01     0.2763701D-03
  363.8410       4.1180         355.1550      241.0000     1.042470     0.6333389D-01    -0.3623339D-01     0.7369860D-03
  363.9890       4.2660         375.6310      261.0000     1.044050     0.3080463D+00     0.8695290D+00     0.1077507D-02
  364.1310       4.4080         395.7260      281.0000     1.045580     0.4429964D+00     0.1467841D+01     0.1180047D-02
  364.2690       4.5460         415.5630      301.0000     1.047110     0.5776543D+00     0.1984698D+01     0.1043396D-02
  364.4020       4.6790         435.1480      321.0000     1.048640     0.5163140D+00     0.2223126D+01     0.6796174D-03
  364.5310       4.8080         454.4130      341.0000     1.049980     0.4321960D+00     0.2294591D+01     0.3083754D-03
  364.6560       4.9330         473.4970      361.0000     1.051410     0.1507850D+00     0.2169152D+01    -0.3324894D-03
  364.7770       5.0540         492.2330      381.0000     1.052560    -0.1936161D+00     0.1820829D+01    -0.8561429D-03
  364.8950       5.1720         510.6430      401.0000     1.053250    -0.4988783D+00     0.1393914D+01    -0.1063146D-02
  365.0110       5.2880         528.5490      421.0000     1.053650    -0.4553122D+00     0.1048552D+01    -0.1109018D-02
  365.1240       5.4010         546.1980      441.0000     1.053770    -0.4849266D+00     0.6109734D+00    -0.9969112D-03
  365.2340       5.5110         563.4440      461.0000     1.053660    -0.4622638D+00     0.7205248D-01    -0.7659229D-03
  365.3420       5.6190         580.4110      481.0000     1.053400    -0.3718065D+00    -0.3945319D+00    -0.4859651D-03
  365.4460       5.7230         596.8990      501.0000     1.053030    -0.3467618D+00    -0.1160199D+01    -0.1875563D-03
  365.5500       5.8270         613.3060      521.0000     1.052540    -0.1637477D+00    -0.1482758D+01     0.1434358D-03
  365.6520       5.9290         629.4540      541.0000     1.052040     0.2552172D-01    -0.1725603D+01     0.4041785D-03
  365.7530       6.0300         645.4630      561.0000     1.051490     0.2499804D+00    -0.1686202D+01     0.6375310D-03
  365.8510       6.1280         661.1330      581.0000     1.050920     0.3769628D+00    -0.1760405D+01     0.8258969D-03
  365.9480       6.2250         676.6100      601.0000     1.050330     0.5724204D+00    -0.1541385D+01     0.9673912D-03
  366.0440       6.3210         692.0610      621.0000     1.049950     0.6607284D+00    -0.1014354D+01     0.8355294D-03
  366.1380       6.4150         707.5300      641.0000     1.049850     0.4274608D+00    -0.3869270D+00     0.3700767D-03
  366.2300       6.5070         722.8420      661.0000     1.049700     0.3942824D-01     0.3374901D+00    -0.9370646D-04
  366.3210       6.5980         737.9450      681.0000     1.049490    -0.2964623D+00     0.1388178D+01    -0.5484094D-03
  366.4060       6.6830         752.1130      700.0000     1.049220    -0.6721056D+00     0.2573676D+01    -0.9500200D-03
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 46.10000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  359.0510       0.5460           6.6120        1.0000     1.000000    -0.3996803D-13     0.1776357D-14     0.8881784D-15
  360.6000       2.0950          50.3070       21.0000     1.000000     0.2131628D-12     0.0000000D+00    -0.2664535D-14
  361.3740       2.8690          78.5250       41.0000     1.000480    -0.1421085D-12    -0.2092310D+01     0.1332268D-14
  361.9800       3.4750         102.7880       61.0000     1.004700     0.2842171D-13     0.3581734D+01    -0.4335747D-02
  362.3590       3.8540         176.1830       81.0000     1.017740    -0.4489542D+00     0.7911794D+01     0.5529471D-02
  362.4640       3.9590         186.4540      101.0000     1.023720     0.5548870D-02    -0.4343379D+01     0.4172187D-02
  362.7260       4.2210         213.6270      121.0000     1.036450     0.5114499D+00    -0.3256645D+01     0.2272931D-03
  362.9610       4.4560         239.4210      141.0000     1.043790     0.4944558D+00    -0.2325508D+01    -0.2109072D-02
  363.1770       4.6720         264.1360      161.0000     1.047290     0.1203711D+00    -0.1513431D+01    -0.2980829D-02
  363.3780       4.8730         287.4750      181.0000     1.047880    -0.1106910D+00    -0.8692373D+00    -0.2510469D-02
  363.5670       5.0620         309.7620      201.0000     1.046950    -0.3386742D+00    -0.3890191D+00    -0.1567954D-02
  363.7470       5.2420         330.9900      221.0000     1.045210    -0.3125963D+00     0.3819989D-01    -0.5208221D-03
  363.9180       5.4130         351.2830      241.0000     1.043310    -0.2306923D+00     0.2474742D+00     0.2274778D-03
  364.0850       5.5800         371.2100      261.0000     1.041400    -0.1156705D+00     0.7166330D+00     0.6670625D-03
  364.2430       5.7380         390.2050      281.0000     1.039590    -0.3842641D-01     0.7325653D+00     0.8654819D-03
  364.3960       5.8910         408.7690      301.0000     1.037710    -0.4567000D-01     0.7054358D+00     0.1056821D-02
  364.5450       6.0400         426.8420      321.0000     1.035990     0.2689356D-01     0.7061927D+00     0.1073623D-02
  364.6900       6.1850         444.4880      341.0000     1.034470     0.1039697D+00     0.6858344D+00     0.9319250D-03
  364.8310       6.3260         461.7560      361.0000     1.033090     0.1291309D+00     0.5994309D+00     0.7339001D-03
  364.9690       6.4640         478.6920      381.0000     1.031890     0.1752528D+00     0.5517375D+00     0.4595443D-03
  365.1030       6.5980         495.3010      401.0000     1.030810     0.1128407D+00     0.3644072D+00     0.2011547D-03
  365.2340       6.7290         511.6190      421.0000     1.029850     0.2971776D-01     0.1537396D+00    -0.3752483D-04
  365.3630       6.8580         527.6600      441.0000     1.028970     0.3888204D-01     0.5061071D-01    -0.2158093D-03
  365.4880       6.9830         543.2810      461.0000     1.028190     0.3781028D-01    -0.2770295D+00    -0.3342021D-03
  365.6120       7.1070         558.8570      481.0000     1.027490     0.3131892D-01    -0.3747937D+00    -0.3939973D-03
  365.7350       7.2300         574.3460      501.0000     1.026860     0.6983856D-01    -0.2454555D+00    -0.3837767D-03
  365.8540       7.3490         589.4710      521.0000     1.026320     0.5757612D-01    -0.3961794D+00    -0.3149535D-03
  365.9720       7.4670         604.4180      541.0000     1.025840     0.1956982D+00    -0.3421854D+00    -0.1785496D-03
  366.0870       7.5820         619.2890      561.0000     1.025590     0.1338172D+00    -0.4338908D+00    -0.1483828D-03
  366.2000       7.6950         634.2230      581.0000     1.025630    -0.1324723D+00    -0.5131319D+00    -0.2992169D-03
  366.3120       7.8070         648.9720      601.0000     1.025680    -0.2166211D+00    -0.4088146D+00    -0.3634897D-03
  366.4210       7.9160         663.5370      621.0000     1.025700    -0.3747065D+00    -0.4898498D+00    -0.3147759D-03
  366.5290       8.0240         677.9230      641.0000     1.025710    -0.3408511D+00    -0.4005784D+00    -0.1865292D-03
  366.6380       8.1330         692.4230      661.0000     1.025680    -0.1261926D+00     0.2411600D+00     0.4181884D-04
  366.7430       8.2380         706.5580      681.0000     1.025610     0.8146904D-01     0.4836610D+00     0.3458638D-03
  366.8420       8.3370         719.8510      700.0000     1.025540     0.4761770D+00     0.9008277D+00     0.6624780D-03
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 46.20000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  358.7390       0.5450           7.5600        1.0000     1.000000     0.2893685D-11     0.4767631D-02     0.4820569D-04
  360.0330       1.8390          52.2990       21.0000     1.000000    -0.2028600D-10    -0.8115539D-01    -0.8205651D-03
  360.7150       2.5210          81.7970       41.0000     1.000000     0.4186518D-10     0.2967596D+00     0.3000547D-02
  361.2650       3.0710         107.4420       61.0000     1.000000    -0.3466027D-10    -0.4625586D+00    -0.4676946D-02
  361.7410       3.5470         130.9450       81.0000     1.000000     0.1028866D-10     0.3581390D+00     0.3621156D-02
  362.0860       3.8920         191.2910      101.0000     1.039270    -0.5307653D+00    -0.1159523D+00    -0.1172397D-02
  362.1850       3.9910         201.0210      121.0000     1.042670     0.1150861D+00     0.2441895D+00    -0.2416067D-03
  362.4210       4.2270         226.3720      141.0000     1.052900     0.6594471D+00    -0.2891583D+00     0.1557667D-02
  362.6410       4.4470         252.1460      161.0000     1.061990     0.2833817D+00    -0.1767039D+00    -0.5952059D-03
  362.8440       4.6500         276.7330      181.0000     1.066260     0.9553029D-02    -0.2944973D-02    -0.1427874D-02
  363.0330       4.8390         300.0710      201.0000     1.066690    -0.7685917D-01     0.1231793D+00    -0.7061666D-03
  363.2100       5.0160         322.4060      221.0000     1.065750    -0.2010892D+00     0.1082294D+00    -0.1030462D-03
  363.3770       5.1830         343.7990      241.0000     1.064060    -0.3268993D+00    -0.5733345D-01     0.2968755D-03
  363.5390       5.3450         364.6240      261.0000     1.061900    -0.2901732D+00     0.6670955D-01     0.5284043D-03
  363.6940       5.5000         384.6110      281.0000     1.059500    -0.1472647D+00     0.1156094D+00     0.6371648D-03
  363.8420       5.6480         403.9710      301.0000     1.057000    -0.1639172D+00    -0.3224620D-01     0.6813134D-03
  363.9870       5.7930         422.7860      321.0000     1.054570     0.6421492D-01     0.7502044D-01     0.5631493D-03
  364.1260       5.9320         441.1230      341.0000     1.052290     0.5056472D-01    -0.5028627D-01     0.3556912D-03
  364.2620       6.0680         459.0160      361.0000     1.050140     0.1382941D+00    -0.4640063D-01     0.9839244D-04
  364.3950       6.2010         476.5230      381.0000     1.048120     0.2586515D+00     0.4179108D-01    -0.1569434D-03
  364.5240       6.3300         493.6610      401.0000     1.046200     0.2552772D+00     0.1528669D-01    -0.3293656D-03
  364.6500       6.4560         510.4630      421.0000     1.044410     0.2247431D+00    -0.1633644D-01    -0.4456948D-03
  364.7730       6.5790         526.9690      441.0000     1.042760     0.1270003D+00    -0.9046403D-01    -0.5067319D-03
  364.8940       6.7000         543.1960      461.0000     1.041250     0.8103901D-01    -0.7542805D-01    -0.5246650D-03
  365.0130       6.8190         559.1660      481.0000     1.039860     0.6973225D-01     0.4949235D-02    -0.4834654D-03
  365.1290       6.9350         574.8940      501.0000     1.038590    -0.5035257D-01    -0.4561929D-01    -0.3839756D-03
  365.2430       7.0490         590.4030      521.0000     1.037430    -0.1610181D+00    -0.8147550D-01    -0.2435291D-03
  365.3550       7.1610         605.6970      541.0000     1.036360    -0.2581567D+00    -0.1231398D+00    -0.6168957D-04
  365.4660       7.2720         620.7980      561.0000     1.035380    -0.2183115D+00    -0.7565829D-02     0.1319106D-03
  365.5750       7.3810         635.7130      581.0000     1.034480    -0.1745441D+00     0.6952102D-01     0.3295979D-03
  365.6820       7.4880         650.4470      601.0000     1.033650    -0.1224421D+00     0.8979842D-01     0.5133451D-03
  365.7880       7.5940         664.9980      621.0000     1.032820     0.8916514D-01     0.2270100D+00     0.7179402D-03
  365.8920       7.6980         679.4260      641.0000     1.032110     0.2720214D+00     0.2783228D+00     0.7987795D-03
  365.9920       7.7980         693.8820      661.0000     1.031990    -0.9840321D-03    -0.1667145D+00     0.2685796D-03
  366.0930       7.8990         708.4140      681.0000     1.031840    -0.5822749D-01    -0.1422598D+00    -0.3165005D-03
  366.1880       7.9940         722.0410      700.0000     1.031680     0.8283314D-01    -0.5553989D-01    -0.9523496D-03
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 46.30000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  359.4520       0.4320           7.3420        1.0000     1.000000    -0.1127987D-12     0.8881784D-15    -0.4440892D-15
  360.8370       1.8170          52.6840       21.0000     1.000000     0.6465939D-12     0.0000000D+00     0.5107026D-14
  361.5130       2.4930          81.9180       41.0000     1.003790    -0.8526513D-12    -0.8598034D+01    -0.6439294D-14
  362.0710       3.0510         108.9530       61.0000     1.007650     0.3410605D-12     0.2505314D+02     0.2220446D-14
  362.1980       3.1780         212.1730       81.0000     1.022300     0.4103999D-01     0.1850058D+02     0.5443652D-03
  362.1980       3.1780         212.1800      101.0000     1.022300     0.3403999D-01    -0.1499418D+01     0.5443652D-03
  362.2560       3.2360         218.6060      121.0000     1.023980     0.2569114D-01    -0.1522295D+02     0.1360527D-03
