     PROFIL  PUNKT     X [m]     H [m]  LAMBDA [-]   V [m/s]
    43.0000     28   162.114   365.920   0.0000000     0.000
    43.0000     29   165.947   365.912   0.0000000     0.000
    43.0000     30   174.445   365.887   0.0000000     0.000
    43.0000     31   176.146   365.882   0.0840170     0.000
    43.0000     32   178.539   365.885   0.0840170     0.000
    43.0000     33   186.051   365.892   0.0840170     0.000
    43.0000     34   189.298   365.897   0.0840170     0.000
    43.0000     35   195.088   365.923   0.0840170     0.000
    43.0000     36   196.775   365.931   0.0840170     0.000
    43.0000     37   202.733   365.953   0.0840170     0.000
    43.0000     38   205.506   365.993   0.0840170     0.000
    43.0000     39   208.015   366.209   0.0840170     0.000
    43.0000     40   211.060   366.454   0.0840170     0.000
    43.0000     41   212.824   366.597   0.0840170     0.000
    43.0000     42   216.101   366.891   0.0840170     0.000
    43.0000     43   219.033   366.901   0.0840170     0.000
    43.0000     44   227.184   366.928   0.0844074     0.000
    43.0000     45   233.244   366.957   0.0844074     0.000
    43.0000     46   243.013   367.004   0.1071150     0.000
    43.0000     47   245.007   367.007   0.1071150     0.000
    43.0000     48   246.157   367.008   0.1071150     0.000
    43.0000     49   247.394   367.000   0.1071150     0.000
    43.0000     50   251.807   366.960   0.1071150     0.000
    43.0000     51   255.983   366.859   0.1071150     0.000
    43.0000     52   259.610   366.771   0.1071150     0.000
    43.0000     53   262.564   366.699   0.1071150     0.000
    43.0000     54   265.628   366.644   0.1071150     0.000
    43.0000     55   268.384   366.608   0.0661409     0.000
    43.0000     56   270.225   366.381   0.0661409     0.000
    43.0000     57   271.700   366.164   0.0661409     0.000
    43.0000     58   272.909   365.986   0.0661409     0.000
    43.0000     59   274.954   365.745   0.0661409     0.000
    43.0000     60   282.040   365.676   0.0661409     0.000
    43.0000     61   283.890   365.650   0.0661409     0.000
    43.0000     62   285.534   365.626   0.0661409     0.000
    43.0000     63   292.959   365.560   0.0661409     0.000
    43.0000     64   305.963   365.503   0.0661409     0.000
    43.0000     65   307.731   365.495   0.0661409     0.000
    43.0000     66   307.978   365.494   0.0661409     0.000
    43.0000     67   308.307   365.493   0.0661409     0.000
    43.0000     68   322.916   365.431   0.0661409     0.000
    43.0000     69   335.256   365.512   0.0661409     0.000
    43.0000     70   339.716   365.546   0.0661409     0.000
    43.0000     71   345.646   365.592   0.0661409     0.000
    43.0000     72   356.471   365.666   0.0661409     0.000
    43.0000     73   363.004   365.661   0.0661409     0.000
    43.0000     74   369.560   365.645   0.0661409     0.000
    43.0000     75   378.159   365.625   0.0661409     0.000
    43.0000     76   382.599   365.620   0.0661409     0.000
    43.0000     77   386.063   365.611   0.0661409     0.000
    43.0000     78   395.026   365.576   0.0661409     0.000
    43.0000     79   405.724   365.533   0.0661409     0.000
    43.0000     80   407.429   365.529   0.0661409     0.000
    43.0000     81   408.047   365.550   0.0661409     0.000
    43.0000     82   409.681   365.625   0.1071150     0.000
    43.0000     83   413.703   365.841   0.1034969     0.000
    43.0000     84   414.859   365.904   0.1202567     0.000
    43.0000     85   417.744   366.059   0.1202567     0.000
    43.0000     86   420.635   365.903   0.1202567     0.000
    43.0000     87   421.777   365.842   0.0729955     0.000
    43.0000     88   422.919   365.903   0.0729955     0.000
    43.0000     89   425.809   366.059   0.0729955     0.284
    43.0000     90   427.538   365.133   0.0729955     0.284
    43.0000     91   427.844   364.969   0.0729955     0.284
    43.0000     92   428.173   364.794   0.0729955     0.284
    43.0000     93   429.874   363.884   0.0627086     0.284
    43.0000     94   431.280   363.451   0.0627086     0.284
    43.0000     95   431.650   363.335   0.0627086     0.284
    43.0000     96   432.039   363.211   0.0627086     0.284
    43.0000     97   433.419   362.786   0.0627086     0.284
    43.0000     98   435.854   362.039   0.0627086     0.284
    43.0000     99   436.831   361.728   0.0627086     0.284
    43.0000    100   437.930   361.377   0.0627086     0.284
    43.0000    101   440.233   360.667   0.0627086     0.284
    43.0000    102   441.979   360.874   0.0627086     0.284
    43.0000    103   442.933   360.986   0.0627086     0.284
    43.0000    104   443.863   361.094   0.0627086     0.284
    43.0000    105   445.634   361.304   0.0627086     0.284
    43.0000    106   447.494   361.152   0.0627086     0.284
    43.0000    107   448.337   361.077   0.0627086     0.284
    43.0000    108   449.159   361.004   0.0627086     0.284
    43.0000    109   451.040   360.850   0.0627086     0.284
    43.0000    110   453.852   361.036   0.0627086     0.284
    43.0000    111   454.888   361.108   0.0627086     0.284
    43.0000    112   455.883   361.177   0.0627086     0.284
    43.0000    113   458.736   361.365   0.1006323     0.284
    43.0000    114   460.090   361.912   0.1006323     0.284
    43.0000    115   460.461   362.057   0.1006323     0.284
    43.0000    116   460.798   362.188   0.1006323     0.284
    43.0000    117   462.168   362.744   0.1006323     0.284
    43.0000    118   463.405   363.258   0.1006323     0.284
    43.0000    119   463.545   363.312   0.1006323     0.284
    43.0000    120   463.675   363.363   0.1006323     0.284
    43.0000    121   464.930   363.886   0.0690074     0.000
    43.0000    122   467.005   364.874   0.0690074     0.000
    43.0000    123   467.023   364.880   0.0690074     0.000
    43.0000    124   467.040   364.886   0.0690074     0.000
    43.0000    125   467.297   365.013   0.0690074     0.000
    43.0000    126   469.091   365.895   0.0690074     0.000
    43.0000    127   473.905   366.125   0.0690074     0.000
    43.0000    128   475.271   366.129   0.0690074     0.000
    43.0000    129   476.662   366.133   0.0690074     0.000
    43.0000    130   482.474   366.311   0.1125797     0.000
    43.0000    131   489.277   366.283   0.1125797     0.000
    43.0000    132   499.429   366.210   0.1125797     0.000
    43.0000    133   515.352   366.095   0.0700022     0.000
    43.0000    134   516.041   366.090   0.0704426     0.000
    43.0000    135   516.225   366.089   0.0704426     0.000
    43.0000    136   516.386   366.088   0.0704426     0.000
    43.0000    137   516.548   366.087   0.0704426     0.000
    43.0000    138   517.251   366.084   0.0704426     0.000
    43.0000    139   535.392   366.007   0.0704426     0.000
    43.0000    140   540.369   365.986   0.0704426     0.000
    43.0000    141   549.031   365.957   0.0704426     0.000
    43.0000    142   554.257   365.940   0.0704426     0.000
    43.0000    143   562.565   365.929   0.0704426     0.000
    43.0000    144   568.874   365.921   0.0704426     0.000
    43.0000    145   574.884   365.925   0.0704426     0.000
    43.0000    146   580.024   365.928   0.0704426     0.000
    43.0000    147   590.075   365.934   0.0704426     0.000
    43.0000    148   594.435   365.932   0.0704426     0.000
    43.0000    149   595.821   365.931   0.0704426     0.000
    43.0000    150   596.626   365.931   0.0704426     0.000
    43.0000    151   597.745   365.931   0.0704426     0.000
    43.0000    152   600.508   365.966   0.0704426     0.000
    43.0000    153   611.473   366.104   0.1153311     0.000
    43.0000    154   620.948   366.224   0.1153311     0.000
    43.0000    155   624.549   366.269   0.1153311     0.000
    43.0000    156   626.075   366.265   0.1153311     0.000
    43.0000    157   627.869   366.260   0.1153311     0.000
    43.0000    158   631.610   366.157   0.0567446     0.000
    43.0000    159   637.431   365.996   0.0567446     0.000
    43.0000    160   642.304   365.862   0.0567446     0.000
    43.0000    161   646.445   365.748   0.0567446     0.000
    43.0000    162   650.752   365.756   0.0567446     0.000
    43.0000    163   659.177   365.810   0.0895010     0.000
    43.0000    164   662.302   365.831   0.0895010     0.000
    43.0000    165   669.610   365.916   0.0895010     0.000
    43.0000    166   673.067   365.939   0.0895010     0.000
    43.0000    167   686.365   370.561   0.0895010     0.000
    43.0000    168   689.930   371.776   0.0000000     0.000
    43.0000    169   690.894   372.105   0.0000000     0.000
    43.0000    170   692.556   372.713   0.0000000     0.000
    43.1000      1     0.000   369.807   0.0000000     0.000
    43.1000      2    13.989   369.836   0.0000000     0.000
    43.1000      3    18.874   369.864   0.0000000     0.000
    43.1000      4    30.068   369.929   0.0000000     0.000
    43.1000      5    37.577   369.959   0.0000000     0.000
    43.1000      6    41.203   369.950   0.0000000     0.000
    43.1000      7    48.651   369.888   0.0000000     0.000
    43.1000      8    60.039   369.750   0.0000000     0.000
    43.1000      9    69.813   369.632   0.0000000     0.000
    43.1000     10    82.931   369.531   0.0000000     0.000
    43.1000     11    84.562   369.501   0.0000000     0.000
    43.1000     12    95.356   369.305   0.0000000     0.000
    43.1000     13   102.045   369.215   0.0000000     0.000
    43.1000     14   113.053   369.065   0.0000000     0.000
    43.1000     15   118.395   369.000   0.0000000     0.000
    43.1000     16   122.779   368.947   0.0000000     0.000
    43.1000     17   128.023   368.284   0.0000000     0.000
    43.1000     18   132.063   367.775   0.0000000     0.000
    43.1000     19   134.053   367.524   0.0000000     0.000
    43.1000     20   139.314   366.858   0.0000000     0.000
    43.1000     21   141.302   366.607   0.0000000     0.000
    43.1000     22   149.840   366.434   0.0000000     0.000
    43.1000     23   154.635   366.303   0.0000000     0.000
    43.1000     24   164.533   366.034   0.0000000     0.000
    43.1000     25   165.850   365.992   0.0000000     0.000
    43.1000     26   166.318   365.981   0.0000000     0.000
    43.1000     27   167.299   365.976   0.0000000     0.000
    43.1000     28   177.303   365.950   0.0000000     0.000
    43.1000     29   181.986   365.937   0.0000000     0.000
    43.1000     30   187.314   365.888   0.0000000     0.000
    43.1000     31   190.782   366.321   0.0840170     0.000
    43.1000     32   191.304   366.372   0.0840170     0.000
    43.1000     33   191.732   366.414   0.0840170     0.000
    43.1000     34   194.536   366.790   0.0840170     0.000
    43.1000     35   195.253   366.886   0.0840170     0.000
    43.1000     36   203.906   366.708   0.0840170     0.000
    43.1000     37   205.721   366.668   0.0840170     0.000
    43.1000     38   210.344   366.568   0.0840170     0.000
    43.1000     39   216.906   366.430   0.0840170     0.000
    43.1000     40   218.887   366.329   0.0840170     0.000
    43.1000     41   221.896   366.167   0.0840170     0.000
    43.1000     42   226.853   365.900   0.0840170     0.000
    43.1000     43   227.027   365.891   0.0840170     0.000
    43.1000     44   227.079   365.889   0.0844074     0.000
    43.1000     45   227.119   365.885   0.0844074     0.000
    43.1000     46   229.555   365.637   0.1071150     0.000
    43.1000     47   231.333   365.456   0.1071150     0.000
