       Stat Kenn   Abfluss     Sohle     h_WSP       hen      h_BV    Boe_li    Boe_re     v_m  tau_fl      Q_li      Q_fl      Q_re lamb_li lamb_fl lamb_re      f_li      f_fl      f_re     br_li     br_fl     br_re    WehrOK  BrueckOK  BrueckUK   BrueckB    RohrDN   AlphaIW   AlphaEW    I_Reib
         km    -     m^3/s       mNN       mNN       mNN       mNN       mNN       mNN     m/s   N/m^2     m^3/s     m^3/s     m^3/s       -       -       -       m^2       m^2         m         m         m         m       mNN       mNN       mNN         m         m         -         -         -
    41.7200    n   641.000   362.033   370.174   370.222   364.363   365.007   364.363   0.829    5.59   154.826   319.582   166.599  0.1076  0.0406  0.0477   265.203   304.489   203.703    56.692    41.788    49.914  -999.999  -999.999  -999.999  -999.999  -999.999   1.14077   1.36126   0.00010
    41.7400    n   641.000   362.033   370.485   370.534   364.574   365.126   364.574   0.873    5.69   145.337   311.437   184.230  0.0854  0.0417  0.0472   218.287   298.190   218.135    45.226    39.465    50.637  -999.999  -999.999  -999.999  -999.999  -999.999   1.09768   1.24857   0.00010
    41.7450    n   641.000   362.033   370.388   370.434   365.191   365.191   365.296   0.811    5.62   172.084   301.714   167.206  0.0685  0.0431  0.0460   286.817   295.478   207.693    90.457    40.490    53.740  -999.999  -999.999  -999.999  -999.999  -999.999   1.14676   1.36675   0.00010
    41.8000    n   641.000   362.035   369.738   369.774   364.709   365.384   364.709   0.655    5.13   289.998   244.730   106.274  0.0833  0.0422  0.0500   574.307   248.155   156.143   211.772    37.209    52.243  -999.999  -999.999  -999.999  -999.999  -999.999   1.21961   1.62106   0.00010
    41.9000    n   641.000   361.044   369.115   369.145   364.463   364.463   364.732   0.643    5.13   312.310   234.318    94.372  0.0656  0.0462  0.0530   598.233   248.627   149.398   262.173    36.850    54.783  -999.999  -999.999  -999.999  -999.999  -999.999   1.14543   1.44068   0.00010
    42.0000    n   641.000   360.049   368.984   369.019   363.856   363.856   364.906   0.622    5.55   308.660   272.771    59.569  0.0710  0.0421  0.0541   667.318   265.612    97.061   344.146    35.717    36.910  -999.999  -999.999  -999.999  -999.999  -999.999   1.23080   1.75698   0.00010
    42.0350    n   641.000   359.952   368.539   368.581   362.451   362.451   365.193   0.639    5.81   248.841   348.108    44.055  0.0714  0.0402  0.0569   600.691   323.636    78.392   383.914    43.324    33.859  -999.999  -999.999  -999.999  -999.999  -999.999   1.31239   2.00286   0.00010
    42.1000    n   641.000   360.558   368.768   368.797   363.307   363.307   365.565   0.532    5.22   315.866   248.658    77.878  0.0969  0.0462  0.0525   818.817   261.613   123.526   448.944    39.039    45.566  -999.999  -999.999  -999.999  -999.999  -999.999   1.31577   2.01414   0.00010
    42.2000    n   641.000   360.444   368.460   368.489   363.506   363.506   365.656   0.457    5.28   253.641   292.539    95.691  0.1240  0.0459  0.0767   806.562   304.975   292.035   518.670    46.864   277.994  -999.999  -999.999  -999.999  -999.999  -999.999   1.47971   2.69143   0.00010
    42.3000    n   641.000   359.807   368.280   368.317   363.758   366.310   363.758   0.542    5.74   219.839   339.308    82.206  0.1108  0.0423  0.0428   710.629   325.646   146.580   527.228    46.960    85.016  -999.999  -999.999  -999.999  -999.999  -999.999   1.45955   2.51237   0.00010
    42.4000    n   641.000   361.276   368.559   368.584   363.241   366.743   363.241   0.480    4.73   272.349   229.483   139.394  0.1285  0.0461  0.0529   859.294   253.386   222.110   522.892    44.469    83.101  -999.999  -999.999  -999.999  -999.999  -999.999   1.36059   2.15161   0.00010
    42.5000    n   641.000   361.107   367.875   367.895   365.060   365.772   365.060   0.508    4.32   337.724   151.570   152.039  0.0619  0.0503  0.0776   754.678   182.810   323.465   478.227    35.097   147.803  -999.999  -999.999  -999.999  -999.999  -999.999   1.18093   1.52262   0.00010
    42.6000    n   641.000   361.526   367.973   367.991   363.966   363.966   365.648   0.540    3.75   232.615   138.127   270.259  0.0555  0.0554  0.0585   511.191   187.733   487.762   348.585    41.026   212.742  -999.999  -999.999  -999.999  -999.999  -999.999   1.08586   1.23234   0.00010
    42.7000    n   641.000   361.677   368.241   368.260   361.677   361.677   366.048   0.529    3.44   147.982   112.217   381.385  0.0940  0.0490  0.0578   393.523   149.688   667.515   232.455    32.973   277.268  -999.999  -999.999  -999.999  -999.999  -999.999   1.11517   1.31575   0.00010
    42.8000    n   641.000   361.260   368.151   368.173   361.260   361.260   366.298   0.598    3.64   138.660   148.336   354.004  0.0343  0.0504  0.0596   225.350   195.166   651.065   135.593    42.849   289.444  -999.999  -999.999  -999.999  -999.999  -999.999   1.07184   1.23325   0.00010
    42.8950    n   641.000   360.991   368.218   368.245   364.105   364.105   364.661   0.604    4.89    85.225   221.522   334.254  0.1006  0.0452  0.0598   202.678   238.180   621.103    88.810    39.155   280.458  -999.999  -999.999  -999.999  -999.999  -999.999   1.14610   1.45661   0.00010
    42.9000    n   641.000   360.987   368.099   368.128   363.857   363.857   365.149   0.610    5.05    81.021   262.531   297.448  0.1048  0.0438  0.0614   200.114   273.528   577.389    90.799    44.921   277.561  -999.999  -999.999  -999.999  -999.999  -999.999   1.17182   1.54402   0.00010
    43.0000    n   641.000   360.667   367.925   367.950   363.886   366.059   363.886   0.549    4.85   229.162   215.574   196.265  0.0810  0.0443  0.0635   531.596   230.345   405.890   276.993    39.121   213.850  -999.999  -999.999  -999.999  -999.999  -999.999   1.20054   1.64184   0.00010
    43.1000    n   641.000   360.163   367.808   367.834   362.722   365.927   362.722   0.562    4.79   241.756   263.493   135.753  0.0675  0.0452  0.0700   560.835   286.348   292.636   350.641    50.418   151.422  -999.999  -999.999  -999.999  -999.999  -999.999   1.19417   1.62762   0.00010
    43.2000    n   641.000   360.092   367.812   367.839   365.676   365.908   365.676   0.552    4.92   273.179   281.875    85.947  0.0676  0.0448  0.0725   671.349   300.688   189.516   469.990    53.521    99.355  -999.999  -999.999  -999.999  -999.999  -999.999   1.21837   1.71000   0.00010
    43.3000    n   641.000   360.315   368.142   368.168   364.794   364.794   366.061   0.526    5.04   280.438   244.282   116.281  0.0722  0.0463  0.0681   730.919   261.895   225.109   539.115    43.394    96.838  -999.999  -999.999  -999.999  -999.999  -999.999   1.24915   1.81586   0.00010
    43.4000    n   641.000   360.139   368.274   368.298   362.644   362.644   365.648   0.451    4.96   352.720   229.853    60.627  0.0819  0.0507  0.4681   863.350   259.895   297.379   500.417    41.465   119.584  -999.999  -999.999  -999.999  -999.999  -999.999   1.37226   2.25855   0.00010
    43.5000    n   641.000   359.987   367.582   367.606   364.756   364.920   364.756   0.544    4.82   314.071   210.491   117.043  0.0576  0.0480  0.0774   678.630   234.683   264.527   432.545    40.435   136.567  -999.999  -999.999  -999.999  -999.999  -999.999   1.17503   1.55720   0.00010
    43.6000    n   641.000   360.316   367.476   367.497   363.932   365.526   363.932   0.513    4.43   299.481   209.820   132.002  0.0866  0.0508  0.0722   703.973   251.036   294.198   352.401    47.231   158.166  -999.999  -999.999  -999.999  -999.999  -999.999   1.18768   1.56090   0.00010
    43.7000    n   641.000   360.127   368.511   368.545   362.827   365.096   362.827   0.672    5.39    87.217   237.059   316.725  0.0523  0.0454  0.0728   140.976   243.066   569.544    54.889    33.307   197.446  -999.999  -999.999  -999.999  -999.999  -999.999   1.15520   1.45576   0.00010
    43.8000    n   641.000   359.853   368.416   368.453   364.904   365.014   364.904   0.699    5.24   146.400   292.022   203.377  0.0607  0.0413  0.0740   231.525   290.035   394.878    74.456    45.210   158.888  -999.999  -999.999  -999.999  -999.999  -999.999   1.16354   1.46805   0.00010
    43.9000    n   641.000   359.755   368.569   368.601   364.232   365.606   364.232   0.654    4.77   277.466   234.808   129.591  0.0709  0.0467  0.0691   463.052   259.865   257.639   142.322    43.817   116.591  -999.999  -999.999  -999.999  -999.999  -999.999   1.17870   1.46400   0.00010
    43.9820    n   641.000   359.869   368.589   368.619   362.171   366.234   362.171   0.640    4.92   329.983   230.391    80.627  0.0622  0.0480  0.0848   540.569   254.569   207.112   182.272    40.401   125.130  -999.999  -999.999  -999.999  -999.999  -999.999   1.17056   1.46687   0.00010
    44.0000    n   641.000   359.921   369.721   369.757   362.707   365.569   362.707   0.400    5.94   129.800   305.139   206.870  1.7798  0.0463  0.0772   903.798   301.414   395.737   194.740    37.214   145.699  -999.999  -999.999  -999.999  -999.999  -999.999   1.86939   4.38875   0.00010
    44.1000    n   641.000   360.131   368.133   368.170   363.917   365.236   363.917   0.601    5.63   206.377   332.573   102.571  0.1172  0.0430  0.0605   494.107   325.106   246.864   190.237    47.962   184.703  -999.999  -999.999  -999.999  -999.999  -999.999   1.32998   2.00542   0.00010
    44.2000    n   641.000   360.268   368.331   368.360   364.912   364.912   365.283   0.628    5.17   254.827   226.039   160.139  0.0614  0.0452  0.0617   443.834   236.272   340.290   171.549    36.547   195.216  -999.999  -999.999  -999.999  -999.999  -999.999   1.14484   1.44904   0.00010
    44.3000    n   641.000   360.563   368.878   368.915   364.725   364.725   365.575   0.734    5.42   213.570   259.207   169.393  0.0692  0.0449  0.0524   359.653   263.774   250.025   116.390    38.478    81.297  -999.999  -999.999  -999.999  -999.999  -999.999   1.12273   1.33040   0.00010
    44.3900    n   641.000   361.439   368.879   368.932   364.980   364.998   364.980   0.842    5.83    60.662   519.325    61.025  0.0478  0.0401  0.1736    87.465   481.974   191.852    29.086    71.650    85.129  -999.999  -999.999  -999.999  -999.999  -999.999   1.18771   1.47182   0.00010
    44.4000    n   641.000   361.518   369.703   369.760   364.732   364.732   365.027   1.026    6.12    98.423   481.298    61.280  0.0406  0.0412  0.0473   112.798   441.459    70.735    27.389    59.354    15.631  -999.999  -999.999  -999.999  -999.999  -999.999   1.01950   1.05364   0.00010
    44.4050    n   641.000   361.563   369.507   369.558   364.412   364.412   365.069   0.927    5.93    97.417   434.855   108.728  0.0440  0.0428  0.0478   116.870   413.243   161.099    28.852    57.497    57.789  -999.999  -999.999  -999.999  -999.999  -999.999   1.05456   1.14753   0.00010
    44.4250    n   641.000   361.601   369.350   369.398   364.356   364.356   364.950   0.803    5.76   109.748   406.229   125.041  0.0862  0.0425  0.0634   193.101   390.255   214.683    53.841    56.231    77.682  -999.999  -999.999  -999.999  -999.999  -999.999   1.17669   1.45283   0.00010
    44.5000    n   641.000   361.792   368.342   368.377   364.652   364.652   365.554   0.759    4.90   119.372   268.379   253.249  0.0508  0.0436  0.0489   189.539   283.123   371.833    73.447    49.133   127.794  -999.999  -999.999  -999.999  -999.999  -999.999   1.06244   1.18558   0.00010
    44.6000    n   641.000   360.740   369.042   369.084   363.881   363.881   365.030   0.821    5.45   187.830   394.195    58.975  0.0537  0.0463  0.0439   294.285   406.304    79.865   104.872    61.171    25.432  -999.999  -999.999  -999.999  -999.999  -999.999   1.07526   1.19916   0.00010
    44.7000    n   641.000   359.728   369.109   369.157   363.780   363.780   364.733   0.836    6.23   222.579   360.411    58.010  0.0581  0.0435  0.0461   350.227   336.797    80.114   116.419    41.560    25.322  -999.999  -999.999  -999.999  -999.999  -999.999   1.12053   1.33266   0.00010
    44.8000    n   641.000   359.599   368.826   368.873   364.929   365.020   364.929   0.864    6.12   204.698   401.311    34.991  0.0491  0.0431  0.0450   313.432   376.839    51.220   117.121    50.382    18.542  -999.999  -999.999  -999.999  -999.999  -999.999   1.08207   1.23590   0.00010
    44.9000    n   641.000   359.986   368.903   368.950   363.962   363.962   364.515   0.788    6.04   197.922   401.407    41.675  0.0848  0.0445  0.0430   369.911   384.866    58.392   118.950    51.411    20.195  -999.999  -999.999  -999.999  -999.999  -999.999   1.18911   1.48933   0.00010
    45.0000    n   641.000   359.854   368.727   368.767   363.610   363.610   364.650   0.836    5.61   245.321   278.332   117.348  0.0468  0.0464  0.0442   332.402   282.942   151.757   101.476    38.480    44.400  -999.999  -999.999  -999.999  -999.999  -999.999   1.04740   1.13844   0.00010
    45.1000    n   641.000   360.251   368.667   368.709   364.006   364.006   364.899   0.870    5.62   169.130   339.070   132.800  0.0465  0.0454  0.0452   224.442   340.697   171.780    65.855    49.724    49.439  -999.999  -999.999  -999.999  -999.999  -999.999   1.03713   1.10668   0.00010
    45.2000    n   641.000   358.997   368.443   368.489   362.412   362.412   364.608   0.887    5.82   178.821   391.694    70.486  0.0472  0.0448  0.0469   240.349   384.349    97.662    71.155    53.211    30.909  -999.999  -999.999  -999.999  -999.999  -999.999   1.04495   1.12867   0.00010
    45.3000    n   641.000   358.516   368.150   368.197   363.175   363.175   365.045   0.886    6.02   217.619   406.010    17.371  0.0495  0.0426  0.0484   312.206   381.689    29.940   100.967    51.583    13.890  -999.999  -999.999  -999.999  -999.999  -999.999   1.06418   1.18649   0.00010
    45.4000    n   641.000   358.504   367.514   367.565   362.081   364.898   362.081   0.877    5.97    99.852   463.900    77.247  0.0663  0.0411  0.0463   193.452   430.103   107.274    85.512    59.511    34.204  -999.999  -999.999  -999.999  -999.999  -999.999   1.10491   1.28498   0.00010
    45.5000    n   641.000   356.958   366.289   366.350   363.750   364.964   363.750   0.939    6.42    19.909   559.511    61.580  0.0714  0.0387  0.0657    57.231   485.564   139.874    52.149    65.887    86.048  -999.999  -999.999  -999.999  -999.999  -999.999   1.13312   1.35244   0.00010
    45.6000    n   641.000   357.376   367.040   367.096   363.476   364.480   363.476   0.930    6.41    19.581   472.782   148.637  0.0501  0.0389  0.0531    36.802   411.543   240.824    19.834    53.874    92.920  -999.999  -999.999  -999.999  -999.999  -999.999   1.09721   1.27578   0.00010
    45.7000    n   641.000   358.597   366.758   366.811   363.488   363.488   363.553   0.946    5.79    18.897   516.621   105.482  0.0434  0.0393  0.0521    31.645   475.774   170.384    15.347    72.975    66.651  -999.999  -999.999  -999.999  -999.999  -999.999   1.06162   1.16808   0.00010
    45.8000    n   641.000   358.910   367.284   367.336   362.508   362.508   363.358   0.944    5.98   106.392   452.233    82.375  0.0426  0.0411  0.0485   137.447   419.427   121.826    41.285    59.133    42.611  -999.999  -999.999  -999.999  -999.999  -999.999   1.04994   1.13874   0.00010
    45.9000    n   641.000   359.301   366.881   366.929   362.010   362.010   363.252   0.938    5.30   254.818   352.314    33.868  0.0386  0.0434  0.0498   271.535   356.672    55.296    61.277    56.831    22.658  -999.999  -999.999  -999.999  -999.999  -999.999   1.02899   1.07644   0.00010
    46.0000    n   641.000   359.857   366.433   366.480   361.418   361.418   362.276   0.922    4.99   211.802   362.072    67.126  0.0364  0.0417  0.0462   224.784   370.009   100.734    52.628    63.290    38.108  -999.999  -999.999  -999.999  -999.999  -999.999   1.03420   1.09078   0.00010
    46.0160    n   641.000   359.723   366.138   366.185   361.314   361.314   362.384   0.906    4.84   201.879   383.451    55.670  0.0369  0.0386  0.0679   219.179   382.869   105.482    53.197    68.710    43.402  -999.999  -999.999  -999.999  -999.999  -999.999   1.04985   1.13259   0.00010
    46.1000    n   641.000   358.505   366.529   366.578   361.184   361.184   362.186   0.946    5.33   235.467   313.852    91.681  0.0358  0.0450  0.0444   237.281   322.512   118.130    50.859    48.824    33.853  -999.999  -999.999  -999.999  -999.999  -999.999   1.02571   1.06900   0.00010
    46.2000    n   641.000   358.194   365.892   365.941   362.059   362.059   362.080   0.943    5.58   214.535   362.889    63.576  0.0402  0.0411  0.0473   239.627   348.136    91.663    58.146    52.394    31.055  -999.999  -999.999  -999.999  -999.999  -999.999   1.03211   1.08875   0.00010
    46.3000    n   641.000   359.020   365.902   365.951   360.921   362.163   360.921   0.960    4.94   313.828   286.382    40.790  0.0372  0.0426  0.0428   314.436   297.329    56.154    65.786    49.835    18.546  -999.999  -999.999  -999.999  -999.999  -999.999   1.02196   1.05859   0.00010
    46.4000    n   641.000   359.094   365.947   365.996   361.385   362.240   361.385   0.954    4.94   298.932   301.391    40.678  0.0372  0.0413  0.0463   303.440   308.259    60.256    64.650    52.311    21.590  -999.999  -999.999  -999.999  -999.999  -999.999   1.02430   1.06460   0.00010
    46.5000    n   641.000   359.172   366.500   366.552   361.417   362.583   361.417   0.982    5.29   304.938   304.538    31.524  0.0364  0.0422  0.0380   304.194   303.829    45.037    63.678    46.649    18.051  -999.999  -999.999  -999.999  -999.999  -999.999   1.02744   1.07070   0.00010
    46.6000    n   641.000   359.309   366.880   366.932   362.296   363.097   362.296   0.977    5.43   215.742   344.164    81.094  0.0379  0.0395  0.0381   230.323   328.195    97.542    53.076    50.058    28.030  -999.999  -999.999  -999.999  -999.999  -999.999   1.03045   1.08063   0.00010
    46.7000    n   641.000   361.199   368.048   368.096   362.782   362.908   362.782   0.947    5.04   174.638   272.116   194.246  0.0400  0.0432  0.0373   195.132   281.372   200.307    46.440    44.046    43.671  -999.999  -999.999  -999.999  -999.999  -999.999   1.02317   1.06037   0.00010
    46.8000    n   641.000   362.984   368.973   369.020   363.328   363.652   363.328   0.940    4.84   185.941   327.250   127.808  0.0395  0.0420  0.0384   201.031   340.741   140.390    45.645    58.083    33.655  -999.999  -999.999  -999.999  -999.999  -999.999   1.01926   1.04956   0.00010
    46.9000    n   641.000   362.748   369.004   369.051   363.703   363.886   363.703   0.934    4.91   220.067   297.344   123.589  0.0405  0.0431  0.0376   240.811   311.660   133.931    54.977    51.717    31.835  -999.999  -999.999  -999.999  -999.999  -999.999   1.01900   1.04927   0.00010
    47.0000    n   641.000   362.535   368.878   368.924   363.410   363.936   363.410   0.929    4.91   155.131   303.484   182.385  0.0411  0.0424  0.0390   180.795   315.403   193.867    46.075    52.373    43.126  -999.999  -999.999  -999.999  -999.999  -999.999   1.02148   1.05660   0.00010
    47.1000    n   641.000   362.399   368.563   368.607   363.730   364.023   363.730   0.896    4.82   167.263   315.177   158.561  0.0437  0.0413  0.0416   203.609   326.023   185.435    53.488    56.638    47.087  -999.999  -999.999  -999.999  -999.999  -999.999   1.02245   1.06089   0.00010
    47.2000    n   641.000   362.532   368.563   368.605   363.336   364.211   363.336   0.882    4.79   139.816   313.900   187.283  0.0447  0.0423  0.0414   180.770   329.862   216.525    52.465    57.686    53.926  -999.999  -999.999  -999.999  -999.999  -999.999   1.02473   1.06697   0.00010
    47.3000    n   641.000   362.510   369.099   369.146   363.741   364.359   363.741   0.931    5.06    99.255   320.722   221.022  0.0436  0.0404  0.0404   129.770   320.237   238.527    39.280    51.536    52.787  -999.999  -999.999  -999.999  -999.999  -999.999   1.02768   1.07465   0.00010
    41.7200    n   661.000   362.033   370.281   370.329   364.363   365.007   364.363   0.838    5.64   160.724   326.328   173.955  0.1069  0.0405  0.0473   271.233   308.933   209.011    56.692    41.788    49.914  -999.999  -999.999  -999.999  -999.999  -999.999   1.13986   1.35741   0.00010
    41.7400    n   661.000   362.033   370.595   370.644   364.574   365.126   364.574   0.882    5.75   150.926   317.913   192.165  0.0847  0.0416  0.0467   223.239   302.511   223.679    45.226    39.465    50.637  -999.999  -999.999  -999.999  -999.999  -999.999   1.09667   1.24484   0.00010
    41.7450    n   661.000   362.033   370.490   370.537   365.191   365.191   365.296   0.817    5.67   179.016   307.825   174.163  0.0696  0.0430  0.0457   296.032   299.602   213.178    90.457    40.490    53.941  -999.999  -999.999  -999.999  -999.999  -999.999   1.14931   1.37182   0.00010
    41.8000    n   661.000   362.035   369.811   369.847   364.709   365.384   364.709   0.661    5.17   302.078   248.590   110.335  0.0829  0.0421  0.0497   589.649   250.847   159.930   212.289    37.209    52.421  -999.999  -999.999  -999.999  -999.999  -999.999   1.21852   1.61480   0.00010
    41.9000    n   661.000   361.044   369.176   369.206   364.463   364.463   364.732   0.649    5.16   325.886   237.392    97.722  0.0651  0.0461  0.0527   614.155   250.863   152.729   262.451    36.850    54.955  -999.999  -999.999  -999.999  -999.999  -999.999   1.14206   1.42849   0.00010
    42.0000    n   661.000   360.049   369.040   369.075   363.856   363.856   364.906   0.627    5.58   323.664   275.721    61.615  0.0703  0.0420  0.0536   686.701   267.623    99.144   344.374    35.717    37.086  -999.999  -999.999  -999.999  -999.999  -999.999   1.22422   1.73381   0.00010
    42.0350    n   661.000   359.952   368.596   368.638   362.451   362.451   365.193   0.642    5.84   263.267   351.944    45.791  0.0710  0.0401  0.0563   622.712   326.120    80.340   384.142    43.324    34.074  -999.999  -999.999  -999.999  -999.999  -999.999   1.30530   1.98181   0.00010
    42.1000    n   661.000   360.558   368.820   368.849   363.307   363.307   365.565   0.537    5.25   330.861   251.330    80.235  0.0960  0.0462  0.0521   841.879   263.618   125.870   449.108    39.039    45.733  -999.999  -999.999  -999.999  -999.999  -999.999   1.30877   1.98797   0.00010
    42.2000    n   661.000   360.444   368.501   368.530   363.506   363.506   365.656   0.460    5.30   264.783   295.196   101.906  0.1230  0.0459  0.0759   827.950   306.907   303.501   518.799    46.864   278.212  -999.999  -999.999  -999.999  -999.999  -999.999   1.46846   2.64843   0.00010
    42.3000    n   661.000   359.807   368.331   368.368   363.758   366.310   363.758   0.543    5.77   233.168   342.815    85.383  0.1100  0.0423  0.0432   737.423   328.032   150.905   527.379    46.960    85.218  -999.999  -999.999  -999.999  -999.999  -999.999   1.45203   2.48956   0.00010
    42.4000    n   661.000   361.276   368.605   368.631   363.241   366.743   363.241   0.484    4.76   285.686   232.264   143.285  0.1270  0.0461  0.0527   883.775   255.467   226.000   523.023    44.469    83.101  -999.999  -999.999  -999.999  -999.999  -999.999   1.35473   2.12852   0.00010
    42.5000    n   661.000   361.107   367.919   367.940   365.060   365.772   365.060   0.512    4.35   350.740   153.480   157.129  0.0624  0.0502  0.0771   776.075   184.380   330.083   478.338    35.097   148.030  -999.999  -999.999  -999.999  -999.999  -999.999   1.18051   1.51922   0.00010
    42.6000    n   661.000   361.526   368.017   368.036   363.966   363.966   365.648   0.545    3.78   241.759   140.200   279.042  0.0561  0.0552  0.0581   526.534   189.538   497.128   348.680    41.026   212.910  -999.999  -999.999  -999.999  -999.999  -999.999   1.08610   1.23214   0.00010
    42.7000    n   661.000   361.677   368.286   368.305   361.677   361.677   366.048   0.535    3.47   154.234   113.841   393.519  0.0936  0.0490  0.0573   403.925   151.163   679.923   232.567    32.973   277.399  -999.999  -999.999  -999.999  -999.999  -999.999   1.11348   1.30991   0.00010
    42.8000    n   661.000   361.260   368.199   368.222   361.260   361.260   366.298   0.604    3.68   143.150   150.816   367.034  0.0348  0.0503  0.0591   231.862   197.219   664.936   136.227    42.849   289.574  -999.999  -999.999  -999.999  -999.999  -999.999   1.07025   1.22697   0.00010
    42.8950    n   661.000   360.991   368.272   368.299   364.105   364.105   364.661   0.610    4.92    88.467   224.400   348.133  0.0992  0.0452  0.0592   207.462   240.283   636.171    89.609    39.155   280.601  -999.999  -999.999  -999.999  -999.999  -999.999   1.14218   1.44202   0.00010
    42.9000    n   661.000   360.987   368.153   368.182   363.857   363.857   365.149   0.616    5.08    84.246   266.014   310.740  0.1040  0.0438  0.0607   205.035   275.960   592.420    90.978    44.921   277.705  -999.999  -999.999  -999.999  -999.999  -999.999   1.16708   1.52690   0.00010
    43.0000    n   661.000   360.667   367.972   367.998   363.886   366.059   363.886   0.554    4.87   238.161   218.139   204.701  0.0806  0.0442  0.0628   544.790   232.208   416.074   277.300    39.121   213.986  -999.999  -999.999  -999.999  -999.999  -999.999   1.19588   1.62380   0.00010
    43.1000    n   661.000   360.163   367.854   367.881   362.722   365.927   362.722   0.567    4.82   252.969   266.803   141.231  0.0671  0.0451  0.0694   577.098   288.685   299.658   351.009    50.418   151.554  -999.999  -999.999  -999.999  -999.999  -999.999   1.18900   1.60961   0.00010
    43.2000    n   661.000   360.092   367.857   367.884   365.676   365.908   365.676   0.556    4.95   286.379   285.314    89.307  0.0674  0.0447  0.0719   692.270   303.069   193.940   470.407    53.521    99.484  -999.999  -999.999  -999.999  -999.999  -999.999   1.21345   1.69238   0.00010
    43.3000    n   661.000   360.315   368.185   368.211   364.794   364.794   366.061   0.530    5.07   294.290   246.887   119.824  0.0720  0.0462  0.0676   754.117   263.762   229.279   539.115    43.394    96.952  -999.999  -999.999  -999.999  -999.999  -999.999   1.24323   1.79524   0.00010
    43.4000    n   661.000   360.139   368.322   368.345   362.644   362.644   365.648   0.455    4.99   368.696   232.346    62.190  0.0813  0.0507  0.4704   887.148   261.867   303.068   500.618    41.465   119.721  -999.999  -999.999  -999.999  -999.999  -999.999   1.36526   2.22895   0.00010
    43.5000    n   661.000   359.987   367.626   367.650   364.756   364.920   364.756   0.549    4.85   327.240   212.836   121.545  0.0576  0.0479  0.0767   697.593   236.455   270.514   432.891    40.435   136.661  -999.999  -999.999  -999.999  -999.999  -999.999   1.17042   1.54136   0.00010
    43.6000    n   661.000   360.316   367.522   367.543   363.932   365.526   363.932   0.518    4.47   310.961   212.748   137.610  0.0861  0.0507  0.0715   720.239   253.215   301.498   352.609    47.231   158.270  -999.999  -999.999  -999.999  -999.999  -999.999   1.18504   1.54955   0.00010
    43.7000    n   661.000   360.127   368.581   368.615   362.827   365.096   362.827   0.679    5.43    91.093   240.371   329.535  0.0517  0.0453  0.0722   144.794   245.377   583.251    55.142    33.307   197.591  -999.999  -999.999  -999.999  -999.999  -999.999   1.15246   1.44507   0.00010
    43.8000    n   661.000   359.853   368.488   368.526   364.904   365.014   364.904   0.706    5.28   151.960   296.851   213.016  0.0603  0.0413  0.0734   236.907   293.298   406.351    74.678    45.210   159.037  -999.999  -999.999  -999.999  -999.999  -999.999   1.16129   1.45970   0.00010
    43.9000    n   661.000   359.755   368.639   368.672   364.232   365.606   364.232   0.660    4.81   287.410   238.940   135.543  0.0704  0.0466  0.0693   473.091   262.954   265.863   142.498    43.817   116.724  -999.999  -999.999  -999.999  -999.999  -999.999   1.17793   1.46094   0.00010
    43.9820    n   661.000   359.869   368.652   368.683   362.171   366.234   362.171   0.645    4.96   341.751   233.925    85.324  0.0618  0.0479  0.0847   552.150   257.135   215.063   182.456    40.401   125.277  -999.999  -999.999  -999.999  -999.999  -999.999   1.16861   1.46042   0.00010
    44.0000    n   661.000   359.921   369.817   369.853   362.707   365.569   362.707   0.404    5.98   132.523   309.915   219.405  1.8138  0.0464  0.0761   922.510   304.988   409.740   194.950    37.214   145.924  -999.999  -999.999  -999.999  -999.999  -999.999   1.86466   4.35398   0.00010
    44.1000    n   661.000   360.131   368.196   368.234   363.917   365.236   363.917   0.605    5.67   214.983   336.996   109.559  0.1160  0.0430  0.0608   506.169   328.146   258.579   190.373    47.962   184.955  -999.999  -999.999  -999.999  -999.999  -999.999   1.32545   1.98986   0.00010
    44.2000    n   661.000   360.268   368.386   368.416   364.912   364.912   365.283   0.634    5.20   264.006   228.867   168.131  0.0609  0.0451  0.0614   453.339   238.296   351.111   171.671    36.547   195.506  -999.999  -999.999  -999.999  -999.999  -999.999   1.14107   1.43595   0.00010
    44.3000    n   661.000   360.563   368.957   368.995   364.725   364.725   365.575   0.741    5.47   222.323   263.458   176.426  0.0688  0.0449  0.0521   368.889   266.825   256.470   116.574    38.478    81.297  -999.999  -999.999  -999.999  -999.999  -999.999   1.12178   1.32567   0.00010
    44.3900    n   661.000   361.439   368.990   369.044   364.980   364.998   364.980   0.845    5.91    64.239   532.474    64.299  0.0471  0.0400  0.1805    90.693   489.893   201.261    29.330    71.650    85.129  -999.999  -999.999  -999.999  -999.999  -999.999   1.19263   1.48457   0.00010
    44.4000    n   661.000   361.518   369.830   369.887   364.732   364.732   365.027   1.036    6.20   103.113   493.680    64.207  0.0401  0.0410  0.0468   116.271   448.954    72.709    27.620    59.354    15.631  -999.999  -999.999  -999.999  -999.999  -999.999   1.01904   1.05229   0.00010
    44.4050    n   661.000   361.563   369.617   369.668   364.412   364.412   365.069   0.935    6.00   101.440   444.865   114.694  0.0435  0.0427  0.0475   120.034   419.525   167.469    29.066    57.497    58.821  -999.999  -999.999  -999.999  -999.999  -999.999   1.05448   1.14742   0.00010
